"WorkOrderID","ProductID","OperationSequence","LocationID","ScheduledStartDate","ScheduledEndDate","ActualStartDate","ActualEndDate","ActualResourceHrs","PlannedCost","ActualCost","ModifiedDate"
"45706","971","7","60","2013-09-13 00:00:00","2013-09-24 00:00:00","2013-09-18 00:00:00","2013-09-24 00:00:00","4.0000","49.0000","49.0000","2013-09-23 22:00:00"
"45707","972","7","60","2013-09-13 00:00:00","2013-09-24 00:00:00","2013-09-18 00:00:00","2013-09-24 00:00:00","4.0000","49.0000","49.0000","2013-09-23 22:00:00"
"45708","977","7","60","2013-09-13 00:00:00","2013-09-24 00:00:00","2013-09-18 00:00:00","2013-09-24 00:00:00","4.0000","49.0000","49.0000","2013-09-23 22:00:00"
"45709","998","7","60","2013-09-13 00:00:00","2013-09-24 00:00:00","2013-09-18 00:00:00","2013-09-24 00:00:00","4.0000","49.0000","49.0000","2013-09-23 22:00:00"
"45710","999","7","60","2013-09-13 00:00:00","2013-09-24 00:00:00","2013-09-18 00:00:00","2013-09-24 00:00:00","4.0000","49.0000","49.0000","2013-09-23 22:00:00"
"45711","516","6","50","2013-09-13 00:00:00","2013-09-24 00:00:00","2013-09-18 00:00:00","2013-09-24 00:00:00","3.0000","36.7500","36.7500","2013-09-23 22:00:00"
"45711","516","7","60","2013-09-13 00:00:00","2013-09-24 00:00:00","2013-09-18 00:00:00","2013-09-24 00:00:00","4.0000","49.0000","49.0000","2013-09-23 22:00:00"
"45712","517","6","50","2013-09-13 00:00:00","2013-09-24 00:00:00","2013-09-18 00:00:00","2013-09-24 00:00:00","3.0000","36.7500","36.7500","2013-09-23 22:00:00"
"45712","517","7","60","2013-09-13 00:00:00","2013-09-24 00:00:00","2013-09-18 00:00:00","2013-09-24 00:00:00","4.0000","49.0000","49.0000","2013-09-23 22:00:00"
"45713","518","6","50","2013-09-13 00:00:00","2013-09-24 00:00:00","2013-09-18 00:00:00","2013-09-24 00:00:00","3.0000","36.7500","36.7500","2013-09-23 22:00:00"
"45713","518","7","60","2013-09-13 00:00:00","2013-09-24 00:00:00","2013-09-18 00:00:00","2013-09-24 00:00:00","4.0000","49.0000","49.0000","2013-09-23 22:00:00"
"45714","519","6","50","2013-09-13 00:00:00","2013-09-24 00:00:00","2013-09-18 00:00:00","2013-09-24 00:00:00","3.0000","36.7500","36.7500","2013-09-23 22:00:00"
