"WorkOrderID","ProductID","OperationSequence","LocationID","ScheduledStartDate","ScheduledEndDate","ActualStartDate","ActualEndDate","ActualResourceHrs","PlannedCost","ActualCost","ModifiedDate"
"13","747","1","10","2011-06-03 00:00:00","2011-06-14 00:00:00","2011-06-03 00:00:00","2011-06-19 00:00:00","4.1000","92.2500","92.2500","2011-06-18 22:00:00"
"13","747","2","20","2011-06-03 00:00:00","2011-06-14 00:00:00","2011-06-03 00:00:00","2011-06-19 00:00:00","3.5000","87.5000","87.5000","2011-06-18 22:00:00"
"13","747","3","30","2011-06-03 00:00:00","2011-06-14 00:00:00","2011-06-03 00:00:00","2011-06-19 00:00:00","1.0000","14.5000","14.5000","2011-06-18 22:00:00"
"13","747","4","40","2011-06-03 00:00:00","2011-06-14 00:00:00","2011-06-03 00:00:00","2011-06-19 00:00:00","2.0000","31.5000","31.5000","2011-06-18 22:00:00"
"13","747","6","50","2011-06-03 00:00:00","2011-06-14 00:00:00","2011-06-03 00:00:00","2011-06-19 00:00:00","3.0000","36.7500","36.7500","2011-06-18 22:00:00"
"13","747","7","60","2011-06-03 00:00:00","2011-06-14 00:00:00","2011-06-03 00:00:00","2011-06-19 00:00:00","4.0000","49.0000","49.0000","2011-06-18 22:00:00"
"14","748","1","10","2011-06-03 00:00:00","2011-06-14 00:00:00","2011-06-03 00:00:00","2011-06-19 00:00:00","4.1000","92.2500","92.2500","2011-06-18 22:00:00"
"14","748","2","20","2011-06-03 00:00:00","2011-06-14 00:00:00","2011-06-03 00:00:00","2011-06-19 00:00:00","3.5000","87.5000","87.5000","2011-06-18 22:00:00"
"14","748","3","30","2011-06-03 00:00:00","2011-06-14 00:00:00","2011-06-03 00:00:00","2011-06-19 00:00:00","1.0000","14.5000","14.5000","2011-06-18 22:00:00"
"14","748","5","45","2011-06-03 00:00:00","2011-06-14 00:00:00","2011-06-03 00:00:00","2011-06-19 00:00:00","2.0000","36.0000","36.0000","2011-06-18 22:00:00"
"14","748","6","50","2011-06-03 00:00:00","2011-06-14 00:00:00","2011-06-03 00:00:00","2011-06-19 00:00:00","3.0000","36.7500","36.7500","2011-06-18 22:00:00"
"14","748","7","60","2011-06-03 00:00:00","2011-06-14 00:00:00","2011-06-03 00:00:00","2011-06-19 00:00:00","4.0000","49.0000","49.0000","2011-06-18 22:00:00"
"15","749","7","60","2011-06-03 00:00:00","2011-06-14 00:00:00","2011-06-03 00:00:00","2011-06-19 00:00:00","4.0000","49.0000","49.0000","2011-06-18 22:00:00"
"16","753","7","60","2011-06-03 00:00:00","2011-06-14 00:00:00","2011-06-03 00:00:00","2011-06-19 00:00:00","4.0000","49.0000","49.0000","2011-06-18 22:00:00"
"17","754","7","60","2011-06-03 00:00:00","2011-06-14 00:00:00","2011-06-03 00:00:00","2011-06-19 00:00:00","4.0000","49.0000","49.0000","2011-06-18 22:00:00"
"18","755","7","60","2011-06-03 00:00:00","2011-06-14 00:00:00","2011-06-03 00:00:00","2011-06-19 00:00:00","4.0000","49.0000","49.0000","2011-06-18 22:00:00"
"19","756","7","60","2011-06-03 00:00:00","2011-06-14 00:00:00","2011-06-03 00:00:00","2011-06-19 00:00:00","4.0000","49.0000","49.0000","2011-06-18 22:00:00"
"20","758","7","60","2011-06-03 00:00:00","2011-06-14 00:00:00","2011-06-03 00:00:00","2011-06-19 00:00:00","4.0000","49.0000","49.0000","2011-06-18 22:00:00"
"21","760","7","60","2011-06-03 00:00:00","2011-06-14 00:00:00","2011-06-03 00:00:00","2011-06-19 00:00:00","4.0000","49.0000","49.0000","2011-06-18 22:00:00"
"22","761","7","60","2011-06-03 00:00:00","2011-06-14 00:00:00","2011-06-03 00:00:00","2011-06-19 00:00:00","4.0000","49.0000","49.0000","2011-06-18 22:00:00"
"23","762","7","60","2011-06-03 00:00:00","2011-06-14 00:00:00","2011-06-03 00:00:00","2011-06-19 00:00:00","4.0000","49.0000","49.0000","2011-06-18 22:00:00"
"24","763","7","60","2011-06-03 00:00:00","2011-06-14 00:00:00","2011-06-03 00:00:00","2011-06-19 00:00:00","4.0000","49.0000","49.0000","2011-06-18 22:00:00"
"25","764","7","60","2011-06-03 00:00:00","2011-06-14 00:00:00","2011-06-03 00:00:00","2011-06-19 00:00:00","4.0000","49.0000","49.0000","2011-06-18 22:00:00"
"26","765","7","60","2011-06-03 00:00:00","2011-06-14 00:00:00","2011-06-03 00:00:00","2011-06-19 00:00:00","4.0000","49.0000","49.0000","2011-06-18 22:00:00"
"27","766","7","60","2011-06-03 00:00:00","2011-06-14 00:00:00","2011-06-03 00:00:00","2011-06-19 00:00:00","4.0000","49.0000","49.0000","2011-06-18 22:00:00"
"28","767","7","60","2011-06-03 00:00:00","2011-06-14 00:00:00","2011-06-03 00:00:00","2011-06-19 00:00:00","4.0000","49.0000","49.0000","2011-06-18 22:00:00"
"29","768","7","60","2011-06-03 00:00:00","2011-06-14 00:00:00","2011-06-03 00:00:00","2011-06-19 00:00:00","4.0000","49.0000","49.0000","2011-06-18 22:00:00"
"30","770","7","60","2011-06-03 00:00:00","2011-06-14 00:00:00","2011-06-03 00:00:00","2011-06-19 00:00:00","4.0000","49.0000","49.0000","2011-06-18 22:00:00"
"31","771","7","60","2011-06-03 00:00:00","2011-06-14 00:00:00","2011-06-03 00:00:00","2011-06-19 00:00:00","4.0000","49.0000","49.0000","2011-06-18 22:00:00"
"32","772","7","60","2011-06-03 00:00:00","2011-06-14 00:00:00","2011-06-03 00:00:00","2011-06-19 00:00:00","4.0000","49.0000","49.0000","2011-06-18 22:00:00"
"33","773","7","60","2011-06-03 00:00:00","2011-06-14 00:00:00","2011-06-03 00:00:00","2011-06-19 00:00:00","4.0000","49.0000","49.0000","2011-06-18 22:00:00"
"34","774","7","60","2011-06-03 00:00:00","2011-06-14 00:00:00","2011-06-03 00:00:00","2011-06-19 00:00:00","4.0000","49.0000","49.0000","2011-06-18 22:00:00"
"35","775","7","60","2011-06-03 00:00:00","2011-06-14 00:00:00","2011-06-03 00:00:00","2011-06-19 00:00:00","4.0000","49.0000","49.0000","2011-06-18 22:00:00"
"36","776","7","60","2011-06-03 00:00:00","2011-06-14 00:00:00","2011-06-03 00:00:00","2011-06-19 00:00:00","4.0000","49.0000","49.0000","2011-06-18 22:00:00"
"37","777","7","60","2011-06-03 00:00:00","2011-06-14 00:00:00","2011-06-03 00:00:00","2011-06-19 00:00:00","4.0000","49.0000","49.0000","2011-06-18 22:00:00"
"38","778","7","60","2011-06-03 00:00:00","2011-06-14 00:00:00","2011-06-03 00:00:00","2011-06-19 00:00:00","4.0000","49.0000","49.0000","2011-06-18 22:00:00"
"39","516","6","50","2011-06-03 00:00:00","2011-06-14 00:00:00","2011-06-03 00:00:00","2011-06-19 00:00:00","3.0000","36.7500","36.7500","2011-06-18 22:00:00"
"39","516","7","60","2011-06-03 00:00:00","2011-06-14 00:00:00","2011-06-03 00:00:00","2011-06-19 00:00:00","4.0000","49.0000","49.0000","2011-06-18 22:00:00"
"40","517","6","50","2011-06-03 00:00:00","2011-06-14 00:00:00","2011-06-03 00:00:00","2011-06-19 00:00:00","3.0000","36.7500","36.7500","2011-06-18 22:00:00"
"40","517","7","60","2011-06-03 00:00:00","2011-06-14 00:00:00","2011-06-03 00:00:00","2011-06-19 00:00:00","4.0000","49.0000","49.0000","2011-06-18 22:00:00"
"41","518","6","50","2011-06-03 00:00:00","2011-06-14 00:00:00","2011-06-03 00:00:00","2011-06-19 00:00:00","3.0000","36.7500","36.7500","2011-06-18 22:00:00"
"41","518","7","60","2011-06-03 00:00:00","2011-06-14 00:00:00","2011-06-03 00:00:00","2011-06-19 00:00:00","4.0000","49.0000","49.0000","2011-06-18 22:00:00"
"42","519","6","50","2011-06-03 00:00:00","2011-06-14 00:00:00","2011-06-03 00:00:00","2011-06-19 00:00:00","3.0000","36.7500","36.7500","2011-06-18 22:00:00"
"42","519","7","60","2011-06-03 00:00:00","2011-06-14 00:00:00","2011-06-03 00:00:00","2011-06-19 00:00:00","4.0000","49.0000","49.0000","2011-06-18 22:00:00"
"65","747","1","10","2011-06-03 00:00:00","2011-06-14 00:00:00","2011-06-03 00:00:00","2011-06-19 00:00:00","4.1000","92.2500","92.2500","2011-06-18 22:00:00"
"65","747","2","20","2011-06-03 00:00:00","2011-06-14 00:00:00","2011-06-03 00:00:00","2011-06-19 00:00:00","3.5000","87.5000","87.5000","2011-06-18 22:00:00"
"65","747","3","30","2011-06-03 00:00:00","2011-06-14 00:00:00","2011-06-03 00:00:00","2011-06-19 00:00:00","1.0000","14.5000","14.5000","2011-06-18 22:00:00"
"65","747","4","40","2011-06-03 00:00:00","2011-06-14 00:00:00","2011-06-03 00:00:00","2011-06-19 00:00:00","2.0000","31.5000","31.5000","2011-06-18 22:00:00"
"65","747","6","50","2011-06-03 00:00:00","2011-06-14 00:00:00","2011-06-03 00:00:00","2011-06-19 00:00:00","3.0000","36.7500","36.7500","2011-06-18 22:00:00"
"65","747","7","60","2011-06-03 00:00:00","2011-06-14 00:00:00","2011-06-03 00:00:00","2011-06-19 00:00:00","4.0000","49.0000","49.0000","2011-06-18 22:00:00"
"66","748","1","10","2011-06-03 00:00:00","2011-06-14 00:00:00","2011-06-03 00:00:00","2011-06-19 00:00:00","4.1000","92.2500","92.2500","2011-06-18 22:00:00"
