"WorkOrderID","ProductID","OperationSequence","LocationID","ScheduledStartDate","ScheduledEndDate","ActualStartDate","ActualEndDate","ActualResourceHrs","PlannedCost","ActualCost","ModifiedDate"
"13373","753","7","60","2012-04-08 00:00:00","2012-04-19 00:00:00","2012-04-08 00:00:00","2012-04-30 00:00:00","4.0000","49.0000","49.0000","2012-04-29 22:00:00"
"13374","759","7","60","2012-04-08 00:00:00","2012-04-19 00:00:00","2012-04-08 00:00:00","2012-04-30 00:00:00","4.0000","49.0000","49.0000","2012-04-29 22:00:00"
"13375","772","7","60","2012-04-08 00:00:00","2012-04-19 00:00:00","2012-04-08 00:00:00","2012-04-30 00:00:00","4.0000","49.0000","49.0000","2012-04-29 22:00:00"
"13376","778","7","60","2012-04-08 00:00:00","2012-04-19 00:00:00","2012-04-08 00:00:00","2012-04-30 00:00:00","4.0000","49.0000","49.0000","2012-04-29 22:00:00"
"13377","516","6","50","2012-04-08 00:00:00","2012-04-19 00:00:00","2012-04-08 00:00:00","2012-04-30 00:00:00","3.0000","36.7500","36.7500","2012-04-29 22:00:00"
"13377","516","7","60","2012-04-08 00:00:00","2012-04-19 00:00:00","2012-04-08 00:00:00","2012-04-30 00:00:00","4.0000","49.0000","49.0000","2012-04-29 22:00:00"
"13378","517","6","50","2012-04-08 00:00:00","2012-04-19 00:00:00","2012-04-08 00:00:00","2012-04-30 00:00:00","3.0000","36.7500","36.7500","2012-04-29 22:00:00"
"13378","517","7","60","2012-04-08 00:00:00","2012-04-19 00:00:00","2012-04-08 00:00:00","2012-04-30 00:00:00","4.0000","49.0000","49.0000","2012-04-29 22:00:00"
"13379","519","6","50","2012-04-08 00:00:00","2012-04-19 00:00:00","2012-04-08 00:00:00","2012-04-30 00:00:00","3.0000","36.7500","36.7500","2012-04-29 22:00:00"
"13379","519","7","60","2012-04-08 00:00:00","2012-04-19 00:00:00","2012-04-08 00:00:00","2012-04-30 00:00:00","4.0000","49.0000","49.0000","2012-04-29 22:00:00"
"13385","806","6","50","2012-04-08 00:00:00","2012-04-19 00:00:00","2012-04-08 00:00:00","2012-04-30 00:00:00","3.0000","36.7500","36.7500","2012-04-29 22:00:00"
"13386","807","6","50","2012-04-08 00:00:00","2012-04-19 00:00:00","2012-04-08 00:00:00","2012-04-30 00:00:00","3.0000","36.7500","36.7500","2012-04-29 22:00:00"
"13387","810","1","10","2012-04-08 00:00:00","2012-04-19 00:00:00","2012-04-08 00:00:00","2012-04-30 00:00:00","4.1000","92.2500","92.2500","2012-04-29 22:00:00"
"13387","810","2","20","2012-04-08 00:00:00","2012-04-19 00:00:00","2012-04-08 00:00:00","2012-04-30 00:00:00","3.5000","87.5000","87.5000","2012-04-29 22:00:00"
"13387","810","6","50","2012-04-08 00:00:00","2012-04-19 00:00:00","2012-04-08 00:00:00","2012-04-30 00:00:00","3.0000","36.7500","36.7500","2012-04-29 22:00:00"
"13388","811","1","10","2012-04-08 00:00:00","2012-04-19 00:00:00","2012-04-08 00:00:00","2012-04-30 00:00:00","4.1000","92.2500","92.2500","2012-04-29 22:00:00"
"13388","811","2","20","2012-04-08 00:00:00","2012-04-19 00:00:00","2012-04-08 00:00:00","2012-04-30 00:00:00","3.5000","87.5000","87.5000","2012-04-29 22:00:00"
"13388","811","6","50","2012-04-08 00:00:00","2012-04-19 00:00:00","2012-04-08 00:00:00","2012-04-30 00:00:00","3.0000","36.7500","36.7500","2012-04-29 22:00:00"
"13389","813","1","10","2012-04-08 00:00:00","2012-04-19 00:00:00","2012-04-08 00:00:00","2012-04-30 00:00:00","4.1000","92.2500","92.2500","2012-04-29 22:00:00"
"13389","813","2","20","2012-04-08 00:00:00","2012-04-19 00:00:00","2012-04-08 00:00:00","2012-04-30 00:00:00","3.5000","87.5000","87.5000","2012-04-29 22:00:00"
"13389","813","6","50","2012-04-08 00:00:00","2012-04-19 00:00:00","2012-04-08 00:00:00","2012-04-30 00:00:00","3.0000","36.7500","36.7500","2012-04-29 22:00:00"
"13390","817","6","50","2012-04-08 00:00:00","2012-04-19 00:00:00","2012-04-08 00:00:00","2012-04-30 00:00:00","3.0000","36.7500","36.7500","2012-04-29 22:00:00"
"13391","818","6","50","2012-04-08 00:00:00","2012-04-19 00:00:00","2012-04-08 00:00:00","2012-04-30 00:00:00","3.0000","36.7500","36.7500","2012-04-29 22:00:00"
"13392","820","6","50","2012-04-08 00:00:00","2012-04-19 00:00:00","2012-04-08 00:00:00","2012-04-30 00:00:00","3.0000","36.7500","36.7500","2012-04-29 22:00:00"
"13393","825","6","50","2012-04-08 00:00:00","2012-04-19 00:00:00","2012-04-08 00:00:00","2012-04-30 00:00:00","3.0000","36.7500","36.7500","2012-04-29 22:00:00"
"13394","826","6","50","2012-04-08 00:00:00","2012-04-19 00:00:00","2012-04-08 00:00:00","2012-04-30 00:00:00","3.0000","36.7500","36.7500","2012-04-29 22:00:00"
"13395","828","6","50","2012-04-08 00:00:00","2012-04-19 00:00:00","2012-04-08 00:00:00","2012-04-30 00:00:00","3.0000","36.7500","36.7500","2012-04-29 22:00:00"
"13396","894","6","50","2012-04-08 00:00:00","2012-04-19 00:00:00","2012-04-08 00:00:00","2012-04-30 00:00:00","3.0000","36.7500","36.7500","2012-04-29 22:00:00"
"13397","945","1","10","2012-04-08 00:00:00","2012-04-19 00:00:00","2012-04-08 00:00:00","2012-04-30 00:00:00","4.1000","92.2500","92.2500","2012-04-29 22:00:00"
"13397","945","6","50","2012-04-08 00:00:00","2012-04-19 00:00:00","2012-04-08 00:00:00","2012-04-30 00:00:00","3.0000","36.7500","36.7500","2012-04-29 22:00:00"
"13398","950","6","50","2012-04-08 00:00:00","2012-04-19 00:00:00","2012-04-08 00:00:00","2012-04-30 00:00:00","3.0000","36.7500","36.7500","2012-04-29 22:00:00"
"13399","951","6","50","2012-04-08 00:00:00","2012-04-19 00:00:00","2012-04-08 00:00:00","2012-04-30 00:00:00","3.0000","36.7500","36.7500","2012-04-29 22:00:00"
"13400","994","6","50","2012-04-08 00:00:00","2012-04-19 00:00:00","2012-04-08 00:00:00","2012-04-30 00:00:00","3.0000","36.7500","36.7500","2012-04-29 22:00:00"
"13401","996","6","50","2012-04-08 00:00:00","2012-04-19 00:00:00","2012-04-08 00:00:00","2012-04-30 00:00:00","3.0000","36.7500","36.7500","2012-04-29 22:00:00"
"13415","802","1","10","2012-04-08 00:00:00","2012-04-19 00:00:00","2012-04-08 00:00:00","2012-04-30 00:00:00","4.1000","92.2500","92.2500","2012-04-29 22:00:00"
"13415","802","6","50","2012-04-08 00:00:00","2012-04-19 00:00:00","2012-04-08 00:00:00","2012-04-30 00:00:00","3.0000","36.7500","36.7500","2012-04-29 22:00:00"
"13416","804","1","10","2012-04-08 00:00:00","2012-04-19 00:00:00","2012-04-08 00:00:00","2012-04-30 00:00:00","4.1000","92.2500","92.2500","2012-04-29 22:00:00"
"13416","804","6","50","2012-04-08 00:00:00","2012-04-19 00:00:00","2012-04-08 00:00:00","2012-04-30 00:00:00","3.0000","36.7500","36.7500","2012-04-29 22:00:00"
"13421","749","7","60","2012-04-09 00:00:00","2012-04-20 00:00:00","2012-04-10 00:00:00","2012-04-20 00:00:00","4.0000","49.0000","49.0000","2012-04-19 22:00:00"
"13422","750","7","60","2012-04-09 00:00:00","2012-04-20 00:00:00","2012-04-10 00:00:00","2012-04-20 00:00:00","4.0000","49.0000","49.0000","2012-04-19 22:00:00"
"13423","751","7","60","2012-04-09 00:00:00","2012-04-20 00:00:00","2012-04-10 00:00:00","2012-04-20 00:00:00","4.0000","49.0000","49.0000","2012-04-19 22:00:00"
"13424","752","7","60","2012-04-09 00:00:00","2012-04-20 00:00:00","2012-04-10 00:00:00","2012-04-20 00:00:00","4.0000","49.0000","49.0000","2012-04-19 22:00:00"
"13425","766","7","60","2012-04-09 00:00:00","2012-04-20 00:00:00","2012-04-10 00:00:00","2012-04-20 00:00:00","4.0000","49.0000","49.0000","2012-04-19 22:00:00"
"13426","774","7","60","2012-04-09 00:00:00","2012-04-20 00:00:00","2012-04-10 00:00:00","2012-04-20 00:00:00","4.0000","49.0000","49.0000","2012-04-19 22:00:00"
"13427","778","7","60","2012-04-09 00:00:00","2012-04-20 00:00:00","2012-04-10 00:00:00","2012-04-20 00:00:00","4.0000","49.0000","49.0000","2012-04-19 22:00:00"
"13428","516","6","50","2012-04-09 00:00:00","2012-04-20 00:00:00","2012-04-10 00:00:00","2012-04-20 00:00:00","3.0000","36.7500","36.7500","2012-04-19 22:00:00"
"13428","516","7","60","2012-04-09 00:00:00","2012-04-20 00:00:00","2012-04-10 00:00:00","2012-04-20 00:00:00","4.0000","49.0000","49.0000","2012-04-19 22:00:00"
"13429","517","6","50","2012-04-09 00:00:00","2012-04-20 00:00:00","2012-04-10 00:00:00","2012-04-20 00:00:00","3.0000","36.7500","36.7500","2012-04-19 22:00:00"
"13429","517","7","60","2012-04-09 00:00:00","2012-04-20 00:00:00","2012-04-10 00:00:00","2012-04-20 00:00:00","4.0000","49.0000","49.0000","2012-04-19 22:00:00"
"13430","519","6","50","2012-04-09 00:00:00","2012-04-20 00:00:00","2012-04-10 00:00:00","2012-04-20 00:00:00","3.0000","36.7500","36.7500","2012-04-19 22:00:00"
"13430","519","7","60","2012-04-09 00:00:00","2012-04-20 00:00:00","2012-04-10 00:00:00","2012-04-20 00:00:00","4.0000","49.0000","49.0000","2012-04-19 22:00:00"
"13438","806","6","50","2012-04-09 00:00:00","2012-04-20 00:00:00","2012-04-10 00:00:00","2012-04-20 00:00:00","3.0000","36.7500","36.7500","2012-04-19 22:00:00"
"13439","807","6","50","2012-04-09 00:00:00","2012-04-20 00:00:00","2012-04-10 00:00:00","2012-04-20 00:00:00","3.0000","36.7500","36.7500","2012-04-19 22:00:00"
"13440","810","1","10","2012-04-09 00:00:00","2012-04-20 00:00:00","2012-04-10 00:00:00","2012-04-20 00:00:00","4.1000","92.2500","92.2500","2012-04-19 22:00:00"
