"WorkOrderID","ProductID","OperationSequence","LocationID","ScheduledStartDate","ScheduledEndDate","ActualStartDate","ActualEndDate","ActualResourceHrs","PlannedCost","ActualCost","ModifiedDate"
"30435","811","6","50","2013-02-19 00:00:00","2013-03-02 00:00:00","2013-03-04 00:00:00","2013-03-05 00:00:00","3.0000","36.7500","36.7500","2013-03-04 23:00:00"
"30436","812","1","10","2013-02-19 00:00:00","2013-03-02 00:00:00","2013-03-04 00:00:00","2013-03-05 00:00:00","4.1000","92.2500","92.2500","2013-03-04 23:00:00"
"30436","812","2","20","2013-02-19 00:00:00","2013-03-02 00:00:00","2013-03-04 00:00:00","2013-03-05 00:00:00","3.5000","87.5000","87.5000","2013-03-04 23:00:00"
"30436","812","6","50","2013-02-19 00:00:00","2013-03-02 00:00:00","2013-03-04 00:00:00","2013-03-05 00:00:00","3.0000","36.7500","36.7500","2013-03-04 23:00:00"
"30437","813","1","10","2013-02-19 00:00:00","2013-03-02 00:00:00","2013-03-04 00:00:00","2013-03-05 00:00:00","4.1000","92.2500","92.2500","2013-03-04 23:00:00"
"30437","813","2","20","2013-02-19 00:00:00","2013-03-02 00:00:00","2013-03-04 00:00:00","2013-03-05 00:00:00","3.5000","87.5000","87.5000","2013-03-04 23:00:00"
"30437","813","6","50","2013-02-19 00:00:00","2013-03-02 00:00:00","2013-03-04 00:00:00","2013-03-05 00:00:00","3.0000","36.7500","36.7500","2013-03-04 23:00:00"
"30438","816","6","50","2013-02-19 00:00:00","2013-03-02 00:00:00","2013-03-04 00:00:00","2013-03-05 00:00:00","3.0000","36.7500","36.7500","2013-03-04 23:00:00"
"30439","818","6","50","2013-02-19 00:00:00","2013-03-02 00:00:00","2013-03-04 00:00:00","2013-03-05 00:00:00","3.0000","36.7500","36.7500","2013-03-04 23:00:00"
"30440","819","6","50","2013-02-19 00:00:00","2013-03-02 00:00:00","2013-03-04 00:00:00","2013-03-05 00:00:00","3.0000","36.7500","36.7500","2013-03-04 23:00:00"
"30441","820","6","50","2013-02-19 00:00:00","2013-03-02 00:00:00","2013-03-04 00:00:00","2013-03-05 00:00:00","3.0000","36.7500","36.7500","2013-03-04 23:00:00"
"30442","824","6","50","2013-02-19 00:00:00","2013-03-02 00:00:00","2013-03-04 00:00:00","2013-03-05 00:00:00","3.0000","36.7500","36.7500","2013-03-04 23:00:00"
"30443","826","6","50","2013-02-19 00:00:00","2013-03-02 00:00:00","2013-03-04 00:00:00","2013-03-05 00:00:00","3.0000","36.7500","36.7500","2013-03-04 23:00:00"
"30444","827","6","50","2013-02-19 00:00:00","2013-03-02 00:00:00","2013-03-04 00:00:00","2013-03-05 00:00:00","3.0000","36.7500","36.7500","2013-03-04 23:00:00"
"30445","828","6","50","2013-02-19 00:00:00","2013-03-02 00:00:00","2013-03-04 00:00:00","2013-03-05 00:00:00","3.0000","36.7500","36.7500","2013-03-04 23:00:00"
"30448","894","6","50","2013-02-19 00:00:00","2013-03-02 00:00:00","2013-03-04 00:00:00","2013-03-05 00:00:00","3.0000","36.7500","36.7500","2013-03-04 23:00:00"
"30449","945","1","10","2013-02-19 00:00:00","2013-03-02 00:00:00","2013-03-04 00:00:00","2013-03-05 00:00:00","4.1000","92.2500","92.2500","2013-03-04 23:00:00"
"30449","945","6","50","2013-02-19 00:00:00","2013-03-02 00:00:00","2013-03-04 00:00:00","2013-03-05 00:00:00","3.0000","36.7500","36.7500","2013-03-04 23:00:00"
"30450","950","6","50","2013-02-19 00:00:00","2013-03-02 00:00:00","2013-03-04 00:00:00","2013-03-05 00:00:00","3.0000","36.7500","36.7500","2013-03-04 23:00:00"
"30451","994","6","50","2013-02-19 00:00:00","2013-03-02 00:00:00","2013-03-04 00:00:00","2013-03-05 00:00:00","3.0000","36.7500","36.7500","2013-03-04 23:00:00"
"30452","995","6","50","2013-02-19 00:00:00","2013-03-02 00:00:00","2013-03-04 00:00:00","2013-03-05 00:00:00","3.0000","36.7500","36.7500","2013-03-04 23:00:00"
"30453","996","6","50","2013-02-19 00:00:00","2013-03-02 00:00:00","2013-03-04 00:00:00","2013-03-05 00:00:00","3.0000","36.7500","36.7500","2013-03-04 23:00:00"
"30467","802","1","10","2013-02-19 00:00:00","2013-03-02 00:00:00","2013-03-04 00:00:00","2013-03-05 00:00:00","4.1000","92.2500","92.2500","2013-03-04 23:00:00"
